crash_id,road_user,age_group
20015080,Driver,17_to_25
20015024,Motorcycle rider,26_to_39
20015054,Passenger,26_to_39
20005173,Motorcycle rider,17_to_25
20005173,Motorcycle pillion passenger,17_to_25
20005021,Driver,17_to_25
20005053,Passenger,17_to_25
20005117,Driver,26_to_39
20005154,Driver,26_to_39
20005139,Passenger,40_to_64
20005139,Driver,40_to_64
20005098,Driver,17_to_25
20005169,Motorcycle rider,26_to_39
20005165,Driver,26_to_39
20005107,Driver,40_to_64
20005175,Driver,40_to_64
20005062,Driver,40_to_64
20005071,Driver,40_to_64
20005114,Pedestrian,17_to_25
20005123,Motorcycle rider,26_to_39
20005014,Driver,17_to_25
20005133,Passenger,26_to_39
20005068,Driver,26_to_39
20005037,Motorcycle rider,26_to_39
20005067,Driver,40_to_64
20005070,Passenger,40_to_64
20005077,Driver,17_to_25
20005019,Driver,17_to_25
20005001,Driver,17_to_25
20005104,Motorcycle rider,26_to_39
20005177,Passenger,40_to_64
20005122,Passenger,17_to_25
20005088,Driver,26_to_39
20005089,Driver,40_to_64
20005023,Pedestrian,75_or_older
20005034,Pedestrian,75_or_older
20005163,Driver,40_to_64
20005126,Driver,40_to_64
20005102,Driver,17_to_25
20005038,Driver,17_to_25
20005157,Passenger,26_to_39
20005167,Passenger,0_to_16
20005180,Motorcycle rider,26_to_39
20005119,Driver,40_to_64
20005082,Passenger,40_to_64
20005167,Passenger,40_to_64
20005167,Driver,40_to_64
20005076,Driver,26_to_39
20005046,Driver,26_to_39
20005135,Driver,26_to_39
20005138,Passenger,26_to_39
20005116,Passenger,40_to_64
20005116,Passenger,40_to_64
20005116,Passenger,40_to_64
20005138,Driver,40_to_64
20005006,Pedestrian,0_to_16
20005043,Pedestrian,65_to_74
20005013,Pedestrian,17_to_25
20005148,Pedestrian,40_to_64
20005079,Passenger,0_to_16
20005166,Pedestrian,0_to_16
20005026,Driver,75_or_older
20005116,Passenger,65_to_74
20005149,Driver,40_to_64
20005081,Driver,40_to_64
20005069,Driver,17_to_25
20005162,Pedal cyclist,17_to_25
20005009,Passenger,17_to_25
20005033,Passenger,0_to_16
20005121,Passenger,0_to_16
20005106,Passenger,0_to_16
20005047,Driver,17_to_25
20005084,Driver,17_to_25
20005084,Passenger,17_to_25
20005028,Driver,17_to_25
20005112,Driver,17_to_25
20005093,Driver,26_to_39
20005118,Driver,40_to_64
20005168,Passenger,40_to_64
20005005,Motorcycle rider,65_to_74
20005142,Driver,65_to_74
20005041,Driver,65_to_74
20005181,Driver,75_or_older
20005074,Driver,26_to_39
20005141,Passenger,0_to_16
20005147,Driver,17_to_25
20005097,Driver,17_to_25
20005094,Driver,17_to_25
20005094,Passenger,17_to_25
20005094,Passenger,17_to_25
20005086,Passenger,17_to_25
20005085,Motorcycle rider,26_to_39
20005052,Motorcycle rider,17_to_25
20005127,Pedestrian,17_to_25
20005111,Pedestrian,0_to_16
20005174,Pedestrian,17_to_25
20005099,Pedestrian,75_or_older
20005146,Passenger,75_or_older
20005018,Passenger,17_to_25
20005018,Passenger,17_to_25
20005018,Driver,17_to_25
20005010,Motorcycle rider,26_to_39
20005044,Driver,26_to_39
20005129,Passenger,26_to_39
20005065,Driver,0_to_16
20005065,Passenger,0_to_16
20005156,Driver,17_to_25
20005055,Driver,17_to_25
20005100,Passenger,0_to_16
20005172,Pedal cyclist,0_to_16
20005108,Driver,40_to_64
20005137,Driver,40_to_64
20005015,Pedestrian,17_to_25
20005183,Pedestrian,65_to_74
20005027,Pedestrian,17_to_25
20005171,Pedestrian,26_to_39
20005078,Driver,26_to_39
20005152,Motorcycle rider,40_to_64
20005051,Driver,17_to_25
20005051,Passenger,17_to_25
20005030,Passenger,17_to_25
20005120,Motorcycle rider,26_to_39
20005184,Driver,26_to_39
20005087,Motorcycle rider,40_to_64
20005007,Passenger,65_to_74
20005095,Passenger,75_or_older
20005040,Passenger,75_or_older
20005040,Passenger,0_to_16
20005115,Passenger,17_to_25
20005115,Driver,17_to_25
20005072,Driver,26_to_39
20005092,Driver,40_to_64
20005057,Driver,40_to_64
20005105,Driver,65_to_74
20005040,Passenger,17_to_25
20005040,Passenger,26_to_39
20005056,Driver,17_to_25
20005042,Pedestrian,40_to_64
20005136,Driver,40_to_64
20005020,Passenger,40_to_64
20005066,Driver,17_to_25
20005029,Motorcycle rider,26_to_39
20005170,Passenger,40_to_64
20005022,Passenger,26_to_39
20005011,Motorcycle rider,40_to_64
20005080,Passenger,17_to_25
20005132,Motorcycle pillion passenger,17_to_25
20005080,Driver,40_to_64
20005179,Pedestrian,26_to_39
20005008,Pedestrian,65_to_74
20005090,Pedestrian,0_to_16
20005045,Pedestrian,65_to_74
20005125,Pedestrian,0_to_16
20005151,Pedestrian,40_to_64
20005145,Driver,0_to_16
20005064,Passenger,17_to_25
20005064,Passenger,17_to_25
20005059,Driver,26_to_39
20005110,Passenger,17_to_25
20005110,Passenger,26_to_39
20005091,Driver,40_to_64
20005024,Passenger,75_or_older
20005143,Passenger,26_to_39
20005176,Pedestrian,0_to_16
20005164,Pedestrian,40_to_64
20005101,Pedestrian,0_to_16
20005060,Motorcycle rider,17_to_25
20005063,Motorcycle rider,65_to_74
20005060,Motorcycle pillion passenger,17_to_25
20005049,Passenger,17_to_25
20005058,Driver,17_to_25
20005073,Driver,26_to_39
20005049,Driver,17_to_25
20005160,Motorcycle rider,26_to_39
20005150,Driver,17_to_25
20005150,Passenger,17_to_25
20005161,Passenger,75_or_older
20005158,Passenger,75_or_older
20005032,Driver,17_to_25
20005109,Driver,26_to_39
20005039,Driver,40_to_64
20005158,Driver,40_to_64
20005144,Driver,40_to_64
20005017,Driver,40_to_64
20005130,Pedestrian,0_to_16
20005182,Pedestrian,0_to_16
20005103,Pedestrian,65_to_74
20005025,Driver,17_to_25
20005153,Passenger,17_to_25
20005025,Passenger,26_to_39
20005003,Driver,26_to_39
20005075,Driver,17_to_25
20005083,Driver,17_to_25
20005159,Passenger,0_to_16
20005096,Driver,40_to_64
20005002,Driver,40_to_64
20005012,Driver,40_to_64
20005178,Pedestrian,0_to_16
20005134,Passenger,0_to_16
20005050,Passenger,17_to_25
20005050,Driver,17_to_25
20005054,Driver,26_to_39
20005035,Driver,17_to_25
20005036,Driver,26_to_39
20005140,Motorcycle pillion passenger,26_to_39
20005128,Driver,26_to_39
20005031,Driver,26_to_39
20005061,Passenger,40_to_64
20005004,Passenger,65_to_74
20005155,Pedestrian,17_to_25
20005016,Pedestrian,26_to_39
20005131,Pedestrian,0_to_16
20005113,Pedestrian,17_to_25
20005124,Pedestrian,40_to_64
20005048,Motorcycle rider,26_to_39
19995118,Passenger,17_to_25
19995060,Passenger,17_to_25
19995141,Motorcycle rider,26_to_39
19995129,Driver,40_to_64
19995063,Passenger,75_or_older
19995149,Driver,40_to_64
19995008,Passenger,17_to_25
19995173,Driver,17_to_25
19995034,Driver,26_to_39
19995173,Driver,26_to_39
19995090,Driver,0_to_16
19995090,Passenger,17_to_25
19995133,Driver,26_to_39
19995062,Driver,75_or_older
19995054,Driver,17_to_25
19995130,Driver,17_to_25
19995066,Motorcycle rider,26_to_39
19995078,Passenger,40_to_64
19995177,Passenger,17_to_25
19995159,Motorcycle rider,26_to_39
19995096,Driver,26_to_39
19995087,Passenger,26_to_39
19995064,Driver,26_to_39
19995081,Passenger,17_to_25
19995184,Motorcycle rider,26_to_39
19995184,Passenger,40_to_64
19995184,Driver,65_to_74
19995084,Driver,26_to_39
19995014,Driver,17_to_25
19995189,Driver,26_to_39
19995079,Motorcycle rider,26_to_39
19995179,Driver,26_to_39
19995059,Driver,40_to_64
19995134,Passenger,40_to_64
19995168,Pedestrian,0_to_16
19995132,Pedestrian,26_to_39
19995170,Passenger,17_to_25
19995033,Driver,26_to_39
19995004,Driver,26_to_39
19995186,Passenger,26_to_39
19995101,Driver,26_to_39
19995056,Driver,65_to_74
19995025,Driver,26_to_39
19995157,Motorcycle pillion passenger,40_to_64
19995013,Driver,26_to_39
19995013,Passenger,26_to_39
19995017,Driver,65_to_74
19995083,Passenger,40_to_64
19995113,Driver,65_to_74
19995144,Pedestrian,75_or_older
19995073,Passenger,75_or_older
19995057,Passenger,75_or_older
19995086,Passenger,17_to_25
19995137,Passenger,17_to_25
19995188,Driver,17_to_25
19995139,Motorcycle rider,17_to_25
19995143,Passenger,17_to_25
19995086,Driver,26_to_39
19995151,Passenger,17_to_25
19995106,Driver,17_to_25
19995082,Driver,17_to_25
19995036,Driver,26_to_39
19995045,Passenger,17_to_25
19995045,Passenger,17_to_25
19995045,Passenger,17_to_25
19995045,Driver,17_to_25
19995121,Passenger,75_or_older
19995039,Driver,17_to_25
19995061,Driver,26_to_39
19995097,Driver,65_to_74
19995174,Passenger,65_to_74
19995164,Pedestrian,40_to_64
19995154,Pedestrian,26_to_39
19995167,Pedestrian,40_to_64
19995036,Driver,17_to_25
19995082,Passenger,26_to_39
19995024,Driver,26_to_39
19995150,Passenger,17_to_25
19995176,Driver,17_to_25
19995027,Driver,17_to_25
19995135,Driver,17_to_25
19995002,Passenger,40_to_64
19995020,Passenger,0_to_16
19995091,Driver,26_to_39
19995058,Driver,26_to_39
19995103,Driver,40_to_64
19995160,Driver,75_or_older
19995001,Passenger,0_to_16
19995001,Passenger,0_to_16
19995153,Passenger,0_to_16
19995041,Driver,17_to_25
19995023,Driver,17_to_25
19995023,Passenger,17_to_25
19995023,Passenger,17_to_25
19995001,Passenger,26_to_39
19995001,Driver,40_to_64
19995030,Driver,40_to_64
19995043,Pedestrian,40_to_64
19995001,Driver,17_to_25
19995046,Pedestrian,40_to_64
19995095,Pedestrian,0_to_16
19995163,Passenger,40_to_64
19995116,Passenger,0_to_16
19995016,Passenger,17_to_25
19995012,Driver,26_to_39
19995067,Passenger,0_to_16
19995019,Motorcycle rider,17_to_25
19995131,Driver,26_to_39
19995138,Driver,40_to_64
19995015,Passenger,65_to_74
19995009,Passenger,65_to_74
19995080,Passenger,40_to_64
19995166,Pedestrian,75_or_older
19995067,Driver,17_to_25
19995161,Driver,65_to_74
19995105,Passenger,17_to_25
19995085,Driver,17_to_25
19995089,Driver,17_to_25
19995044,Passenger,75_or_older
19995021,Driver,26_to_39
19995044,Driver,26_to_39
19995077,Driver,26_to_39
19995172,Driver,26_to_39
19995102,Passenger,0_to_16
19995075,Driver,17_to_25
19995048,Driver,75_or_older
19995136,Passenger,17_to_25
19995076,Driver,40_to_64
19995071,Driver,40_to_64
19995051,Driver,65_to_74
19995114,Driver,65_to_74
19995026,Driver,65_to_74
19995018,Pedestrian,0_to_16
19995100,Pedestrian,75_or_older
19995105,Driver,26_to_39
19995053,Driver,75_or_older
19995125,Passenger,17_to_25
19995094,Driver,17_to_25
19995147,Driver,26_to_39
19995107,Driver,17_to_25
19995006,Driver,75_or_older
19995104,Driver,75_or_older
19995029,Passenger,26_to_39
19995120,Motorcycle rider,26_to_39
19995142,Motorcycle rider,40_to_64
19995175,Driver,65_to_74
19995068,Driver,65_to_74
19995112,Driver,17_to_25
19995088,Pedestrian,17_to_25
19995108,Passenger,75_or_older
19995152,Motorcycle rider,40_to_64
19995183,Passenger,17_to_25
19995155,Passenger,17_to_25
19995155,Driver,26_to_39
19995152,Motorcycle pillion passenger,26_to_39
19995070,Passenger,0_to_16
19995052,Driver,17_to_25
19995052,Passenger,17_to_25
19995005,Driver,26_to_39
19995126,Driver,26_to_39
19995148,Driver,65_to_74
19995047,Pedestrian,26_to_39
19995115,Pedestrian,26_to_39
19995146,Pedestrian,40_to_64
19995124,Driver,26_to_39
19995055,Driver,40_to_64
19995185,Driver,40_to_64
19995093,Driver,26_to_39
19995003,Driver,40_to_64
19995165,Pedal cyclist,0_to_16
19995098,Motorcycle rider,17_to_25
19995128,Driver,26_to_39
19995037,Pedal cyclist,40_to_64
19995140,Motorcycle rider,0_to_16
19995011,Driver,26_to_39
19995127,Driver,40_to_64
19995127,Passenger,40_to_64
19995032,Passenger,75_or_older
19995049,Driver,26_to_39
19995042,Driver,26_to_39
19995109,Pedestrian,17_to_25
19995182,Pedestrian,0_to_16
19995162,Pedestrian,40_to_64
19995171,Driver,75_or_older
19995127,Passenger,0_to_16
19995010,Driver,17_to_25
19995158,Driver,17_to_25
19995035,Driver,40_to_64
19995074,Passenger,0_to_16
19995040,Driver,26_to_39
19995156,Driver,40_to_64
19995178,Motorcycle rider,40_to_64
19995122,Passenger,40_to_64
19995022,Driver,17_to_25
19995035,Passenger,26_to_39
19995031,Driver,26_to_39
19995187,Driver,40_to_64
19995022,Passenger,26_to_39
19995119,Pedestrian,26_to_39
19995065,Pedestrian,26_to_39
19995092,Driver,17_to_25
19995092,Passenger,17_to_25
19995110,Driver,26_to_39
19995111,Motorcycle rider,0_to_16
19995050,Motorcycle rider,26_to_39
19995038,Pedal cyclist,17_to_25
19995069,Driver,17_to_25
19995145,Passenger,17_to_25
19995072,Passenger,0_to_16
19995007,Passenger,0_to_16
19995007,Passenger,0_to_16
19995169,Driver,17_to_25
19995099,Driver,26_to_39
19995028,Driver,40_to_64
19995181,Driver,40_to_64
19995123,Motorcycle rider,65_to_74
19995180,Pedestrian,75_or_older
19995117,Motorcycle rider,26_to_39
19985100,Passenger,0_to_16
19985129,Passenger,0_to_16
19985081,Driver,75_or_older
19985058,Passenger,75_or_older
19985069,Motorcycle rider,40_to_64
19985069,Motorcycle pillion passenger,40_to_64
19985007,Pedestrian,17_to_25
19985152,Driver,65_to_74
19985058,Driver,65_to_74
19985041,Driver,26_to_39
19985145,Driver,26_to_39
19985012,Passenger,40_to_64
19985160,Driver,40_to_64
19985132,Pedestrian,17_to_25
19985154,Pedestrian,26_to_39
19985064,Pedestrian,65_to_74
19985046,Pedestrian,26_to_39
19985048,Pedestrian,26_to_39
19985097,Driver,26_to_39
19985113,Driver,65_to_74
19985172,Other,17_to_25
19985050,Passenger,26_to_39
19985050,Driver,26_to_39
19985040,Driver,26_to_39
19985125,Driver,40_to_64
19985149,Driver,40_to_64
19985181,Driver,75_or_older
19985005,Pedal cyclist,0_to_16
19985171,Motorcycle rider,17_to_25
19985139,Motorcycle rider,17_to_25
19985139,Motorcycle pillion passenger,17_to_25
19985065,Passenger,26_to_39
19985047,Driver,40_to_64
19985082,Motorcycle rider,40_to_64
19985199,Pedestrian,40_to_64
19985015,Pedestrian,40_to_64
19985105,Pedestrian,0_to_16
19985155,Pedestrian,17_to_25
19985109,Driver,40_to_64
19985061,Passenger,26_to_39
19985186,Driver,40_to_64
19985176,Driver,17_to_25
19985176,Passenger,17_to_25
19985195,Driver,17_to_25
19985077,Driver,17_to_25
19985150,Driver,17_to_25
19985075,Driver,17_to_25
19985016,Driver,26_to_39
19985095,Motorcycle rider,26_to_39
19985073,Driver,26_to_39
19985072,Driver,17_to_25
19985128,Passenger,26_to_39
19985128,Driver,26_to_39
19985190,Motorcycle rider,40_to_64
19985030,Motorcycle rider,40_to_64
19985136,Driver,65_to_74
19985057,Passenger,0_to_16
19985128,Driver,75_or_older
19985142,Pedal cyclist,0_to_16
19985191,Passenger,40_to_64
19985182,Pedestrian,26_to_39
19985182,Pedestrian,40_to_64
19985057,Passenger,0_to_16
19985130,Motorcycle rider,17_to_25
19985167,Driver,26_to_39
19985174,Passenger,17_to_25
19985033,Passenger,17_to_25
19985018,Passenger,40_to_64
19985079,Passenger,17_to_25
19985184,Motorcycle rider,40_to_64
19985106,Passenger,40_to_64
19985131,Driver,75_or_older
19985131,Passenger,75_or_older
19985001,Driver,75_or_older
19985035,Passenger,0_to_16
19985013,Motorcycle rider,0_to_16
19985188,Driver,40_to_64
19985185,Driver,40_to_64
19985080,Passenger,40_to_64
19985115,Passenger,26_to_39
19985011,Pedestrian,40_to_64
19985093,Driver,26_to_39
19985148,Driver,75_or_older
19985148,Passenger,75_or_older
19985014,Driver,0_to_16
19985017,Passenger,17_to_25
19985059,Passenger,17_to_25
19985124,Passenger,17_to_25
19985117,Motorcycle rider,26_to_39
19985162,Passenger,0_to_16
19985159,Pedestrian,0_to_16
19985062,Motorcycle rider,26_to_39
19985029,Driver,65_to_74
19985042,Driver,17_to_25
19985094,Driver,40_to_64
19985071,Passenger,0_to_16
19985102,Motorcycle rider,26_to_39
19985089,Pedal cyclist,40_to_64
19985192,Pedestrian,26_to_39
19985022,Pedestrian,0_to_16
19985085,Passenger,26_to_39
19985078,Pedal cyclist,0_to_16
19985027,Motorcycle rider,17_to_25
19985157,Driver,26_to_39
19985134,Driver,40_to_64
19985039,Motorcycle rider,26_to_39
19985099,Passenger,40_to_64
19985026,Passenger,65_to_74
19985189,Passenger,75_or_older
19985034,Passenger,0_to_16
19985161,Driver,0_to_16
19985034,Driver,17_to_25
19985019,Motorcycle rider,17_to_25
19985002,Pedal cyclist,17_to_25
19985076,Motorcycle rider,26_to_39
19985006,Driver,26_to_39
19985088,Driver,40_to_64
19985034,Driver,40_to_64
19985034,Passenger,40_to_64
19985108,Pedestrian,75_or_older
19985052,Pedestrian,75_or_older
19985092,Motorcycle rider,40_to_64
19985144,Motorcycle rider,26_to_39
19985068,Driver,17_to_25
19985021,Driver,17_to_25
19985036,Driver,40_to_64
19985147,Driver,75_or_older
19985147,Passenger,75_or_older
19985003,Passenger,75_or_older
19985123,Passenger,75_or_older
19985170,Driver,17_to_25
19985143,Driver,17_to_25
19985038,Driver,40_to_64
19985168,Pedal cyclist,40_to_64
19985063,Driver,65_to_74
19985070,Pedestrian,17_to_25
19985110,Pedestrian,40_to_64
19985193,Passenger,0_to_16
19985112,Passenger,17_to_25
19985053,Passenger,26_to_39
19985126,Driver,26_to_39
19985122,Motorcycle rider,26_to_39
19985074,Driver,17_to_25
19985086,Motorcycle rider,26_to_39
19985166,Passenger,0_to_16
19985101,Driver,17_to_25
19985178,Passenger,17_to_25
19985087,Driver,17_to_25
19985091,Pedestrian,26_to_39
19985178,Driver,26_to_39
19985096,Driver,26_to_39
19985096,Driver,40_to_64
19985008,Driver,75_or_older
19985153,Pedestrian,75_or_older
19985084,Pedestrian,0_to_16
19985031,Pedestrian,26_to_39
19985020,Driver,40_to_64
19985140,Motorcycle rider,17_to_25
19985137,Motorcycle rider,26_to_39
19985104,Driver,26_to_39
19985146,Driver,26_to_39
19985055,Driver,75_or_older
19985051,Driver,40_to_64
19985044,Driver,17_to_25
19985118,Driver,75_or_older
19985054,Passenger,0_to_16
19985196,Driver,17_to_25
19985114,Driver,17_to_25
19985098,Passenger,26_to_39
19985025,Driver,40_to_64
19985098,Driver,40_to_64
19985183,Passenger,65_to_74
19985098,Passenger,65_to_74
19985151,Pedestrian,40_to_64
19985198,Pedestrian,40_to_64
19985194,Pedestrian,75_or_older
19985146,Passenger,0_to_16
19985146,Passenger,17_to_25
19985107,Driver,26_to_39
19985138,Driver,17_to_25
19985173,Passenger,40_to_64
19985179,Motorcycle rider,17_to_25
19985032,Driver,17_to_25
19985120,Driver,26_to_39
19985116,Passenger,40_to_64
19985045,Driver,26_to_39
19985119,Driver,40_to_64
19985056,Passenger,0_to_16
19985067,Motorcycle rider,26_to_39
19985028,Driver,75_or_older
19985083,Pedestrian,0_to_16
19985023,Pedestrian,0_to_16
19985164,Passenger,0_to_16
19985164,Passenger,0_to_16
19985121,Passenger,17_to_25
19985127,Motorcycle rider,17_to_25
19985103,Passenger,26_to_39
19985165,Driver,26_to_39
19985066,Driver,40_to_64
19985135,Driver,75_or_older
19985049,Passenger,26_to_39
19985049,Driver,40_to_64
19985169,Driver,17_to_25
19985187,Passenger,65_to_74
19985163,Passenger,17_to_25
19985043,Driver,40_to_64
19985133,Passenger,0_to_16
19985175,Driver,17_to_25
19985156,Passenger,17_to_25
19985197,Driver,26_to_39
19985177,Driver,40_to_64
19985037,Driver,40_to_64
19985024,Passenger,0_to_16
19985009,Passenger,17_to_25
19985111,Driver,17_to_25
19985004,Driver,17_to_25
19985060,Driver,17_to_25
19985010,Driver,26_to_39
19985090,Pedestrian,26_to_39
19985180,Pedestrian,17_to_25
19985158,Driver,26_to_39
19985141,Passenger,40_to_64
19985141,Driver,40_to_64
19975106,Other,17_to_25
19975080,Motorcycle pillion passenger,26_to_39
19975093,Motorcycle rider,40_to_64
19975100,Motorcycle rider,65_to_74
19975070,Driver,65_to_74
19975116,Pedestrian,40_to_64
19975022,Pedestrian,65_to_74
19975108,Pedestrian,65_to_74
19975089,Driver,40_to_64
19975091,Driver,65_to_74
19975011,Driver,17_to_25
19975099,Passenger,17_to_25
19975048,Passenger,0_to_16
19975083,Driver,17_to_25
19975083,Passenger,17_to_25
19975077,Pedestrian,17_to_25
19975095,Passenger,17_to_25
19975009,Passenger,26_to_39
19975102,Driver,65_to_74
19975156,Other,75_or_older
19975074,Passenger,75_or_older
19975030,Driver,17_to_25
19975016,Pedestrian,26_to_39
19975097,Passenger,17_to_25
19975004,Motorcycle rider,26_to_39
19975168,Driver,40_to_64
19975168,Passenger,40_to_64
19975110,Pedestrian,40_to_64
19975057,Pedestrian,17_to_25
19975111,Pedestrian,75_or_older
19975113,Pedestrian,26_to_39
19975125,Pedestrian,40_to_64
19975040,Passenger,0_to_16
19975165,Driver,17_to_25
19975034,Passenger,17_to_25
19975027,Motorcycle pillion passenger,26_to_39
19975024,Passenger,17_to_25
19975067,Passenger,26_to_39
19975051,Driver,26_to_39
19975023,Passenger,0_to_16
19975079,Driver,26_to_39
19975105,Driver,26_to_39
19975142,Motorcycle rider,26_to_39
19975153,Passenger,0_to_16
19975013,Driver,26_to_39
19975041,Passenger,65_to_74
19975041,Driver,65_to_74
19975149,Driver,65_to_74
19975035,Pedestrian,40_to_64
19975151,Passenger,0_to_16
19975151,Driver,17_to_25
19975031,Driver,40_to_64
19975010,Driver,17_to_25
19975136,Passenger,17_to_25
19975061,Passenger,17_to_25
19975055,Driver,40_to_64
19975018,Driver,40_to_64
19975050,Driver,0_to_16
19975117,Driver,26_to_39
19975150,Pedestrian,26_to_39
19975159,Driver,0_to_16
19975049,Driver,17_to_25
19975090,Driver,17_to_25
19975172,Pedestrian,26_to_39
19975061,Driver,26_to_39
19975126,Driver,40_to_64
19975128,Motorcycle rider,0_to_16
19975003,Driver,26_to_39
19975094,Driver,40_to_64
19975086,Passenger,40_to_64
19975129,Driver,75_or_older
19975005,Passenger,40_to_64
19975002,Driver,40_to_64
19975178,Passenger,40_to_64
19975005,Driver,65_to_74
19975062,Pedestrian,65_to_74
19975044,Pedestrian,75_or_older
19975124,Pedestrian,0_to_16
19975137,Passenger,0_to_16
19975144,Driver,26_to_39
19975008,Passenger,65_to_74
19975059,Motorcycle rider,17_to_25
19975145,Pedal cyclist,0_to_16
19975087,Driver,40_to_64
19975017,Passenger,17_to_25
19975140,Passenger,17_to_25
19975170,Driver,26_to_39
19975076,Driver,40_to_64
19975139,Pedal cyclist,40_to_64
19975078,Driver,17_to_25
19975114,Pedestrian,26_to_39
19975152,Passenger,75_or_older
19975052,Driver,17_to_25
19975132,Driver,26_to_39
19975065,Driver,26_to_39
19975147,Driver,40_to_64
19975171,Driver,40_to_64
19975162,Driver,40_to_64
19975118,Pedestrian,26_to_39
19975096,Pedestrian,75_or_older
19975115,Pedestrian,0_to_16
19975104,Pedestrian,40_to_64
19975060,Driver,17_to_25
19975075,Passenger,17_to_25
19975075,Driver,26_to_39
19975135,Driver,26_to_39
19975174,Driver,26_to_39
19975088,Driver,40_to_64
19975184,Passenger,65_to_74
19975037,Motorcycle rider,17_to_25
19975026,Driver,26_to_39
19975063,Passenger,26_to_39
19975130,Driver,26_to_39
19975141,Pedestrian,17_to_25
19975146,Pedestrian,0_to_16
19975072,Pedestrian,0_to_16
19975092,Pedestrian,75_or_older
19975019,Passenger,26_to_39
19975143,Driver,40_to_64
19975167,Driver,75_or_older
19975103,Motorcycle rider,26_to_39
19975032,Pedestrian,40_to_64
19975066,Pedestrian,40_to_64
19975176,Pedestrian,26_to_39
19975069,Driver,17_to_25
19975028,Passenger,17_to_25
19975121,Passenger,17_to_25
19975021,Motorcycle rider,26_to_39
19975166,Passenger,0_to_16
19975148,Passenger,17_to_25
19975020,Motorcycle rider,17_to_25
19975025,Passenger,17_to_25
19975043,Passenger,26_to_39
19975179,Motorcycle rider,40_to_64
19975138,Pedestrian,17_to_25
19975175,Driver,40_to_64
19975014,Driver,75_or_older
19975160,Passenger,0_to_16
19975112,Motorcycle rider,26_to_39
19975157,Driver,26_to_39
19975033,Pedestrian,0_to_16
19975045,Passenger,17_to_25
19975058,Driver,17_to_25
19975058,Passenger,17_to_25
19975182,Driver,17_to_25
19975177,Driver,26_to_39
19975085,Driver,26_to_39
19975071,Driver,40_to_64
19975119,Pedestrian,0_to_16
19975101,Driver,17_to_25
19975181,Pedal cyclist,65_to_74
19975163,Pedal cyclist,0_to_16
19975064,Passenger,0_to_16
19975047,Driver,17_to_25
19975073,Passenger,17_to_25
19975180,Passenger,17_to_25
19975101,Passenger,26_to_39
19975038,Driver,26_to_39
19975029,Motorcycle rider,26_to_39
19975012,Passenger,17_to_25
19975101,Driver,40_to_64
19975122,Passenger,0_to_16
19975109,Motorcycle rider,26_to_39
19975133,Driver,26_to_39
19975084,Driver,0_to_16
19975046,Motorcycle rider,17_to_25
19975082,Driver,40_to_64
19975107,Passenger,17_to_25
19975161,Driver,17_to_25
19975081,Passenger,26_to_39
19975007,Motorcycle rider,26_to_39
19975155,Driver,40_to_64
19975164,Driver,40_to_64
19975183,Driver,40_to_64
19975098,Pedestrian,40_to_64
19975053,Pedestrian,0_to_16
19975039,Pedestrian,17_to_25
19975134,Driver,40_to_64
19975169,Pedal cyclist,26_to_39
19975123,Passenger,17_to_25
19975068,Driver,17_to_25
19975001,Passenger,17_to_25
19975120,Passenger,0_to_16
19975042,Motorcycle rider,17_to_25
19975056,Driver,17_to_25
19975158,Pedestrian,17_to_25
19975036,Driver,17_to_25
19975154,Driver,17_to_25
19975127,Driver,26_to_39
19975006,Passenger,40_to_64
19975006,Passenger,40_to_64
19975006,Passenger,40_to_64
19975006,Driver,40_to_64
19975054,Pedestrian,26_to_39
19975015,Pedestrian,75_or_older
19975173,Pedestrian,26_to_39
19975131,Pedal cyclist,40_to_64
19965170,Passenger,17_to_25
19965183,Motorcycle rider,17_to_25
19965056,Driver,17_to_25
19965089,Driver,17_to_25
19965021,Pedestrian,17_to_25
19965203,Driver,40_to_64
19965137,Passenger,17_to_25
19965175,Driver,26_to_39
19965002,Driver,65_to_74
19965043,Pedal cyclist,17_to_25
19965156,Driver,26_to_39
19965128,Driver,26_to_39
19965078,Driver,65_to_74
19965006,Driver,65_to_74
19965046,Pedestrian,17_to_25
19965121,Pedestrian,17_to_25
19965159,Pedestrian,40_to_64
19965199,Driver,65_to_74
19965024,Driver,17_to_25
19965074,Passenger,26_to_39
19965068,Pedestrian,0_to_16
19965070,Driver,26_to_39
19965005,Motorcycle rider,26_to_39
19965081,Motorcycle rider,26_to_39
19965107,Driver,26_to_39
19965064,Passenger,26_to_39
19965141,Passenger,40_to_64
19965207,Driver,17_to_25
19965023,Passenger,17_to_25
19965023,Driver,17_to_25
19965174,Motorcycle rider,26_to_39
19965102,Driver,26_to_39
19965142,Driver,26_to_39
19965176,Passenger,40_to_64
19965094,Driver,40_to_64
19965040,Pedestrian,26_to_39
19965109,Pedestrian,26_to_39
19965139,Pedestrian,26_to_39
19965119,Pedestrian,26_to_39
19965027,Passenger,65_to_74
19965213,Motorcycle rider,17_to_25
19965166,Driver,26_to_39
19965133,Driver,40_to_64
19965080,Motorcycle pillion passenger,17_to_25
19965146,Passenger,75_or_older
19965067,Passenger,26_to_39
19965019,Passenger,40_to_64
19965019,Passenger,40_to_64
19965019,Passenger,40_to_64
19965130,Driver,75_or_older
19965130,Passenger,75_or_older
19965050,Driver,17_to_25
19965157,Passenger,17_to_25
19965118,Driver,26_to_39
19965047,Driver,40_to_64
